receta_uuid,receta_titulo,receta_url,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
fdd28e25-a025-4bc1-a4ac-8f5e1fa97d2f,Nopales con chorizo,https://www.recetasgratis.net/receta-de-nopales-con-chorizo-25326.html,1,10 unidades de Nopales 1 cucharada sopera de Aceite ½ unidad de Cebolla 2 unidades de Elote desgranado 250 gramos de Chorizo 6 unidades de Jitomate 2 unidades de Chies serranos 1 taza de Agua (240 mililitros) 1 pizca de Sal,10,10,,,unidades,Nopales 1 cucharada sopera de Aceite ½ unidad de Cebolla 2 unidades de Elote desgranado 250 gramos de Chorizo 6 unidades de Jitomate 2 unidades de Chies serranos 1 taza de Agua (240 mililitros) 1 pizca de Sal,,,,,
052d83b5-608a-47c4-b216-e382cecc1b4f,Nopales Con Champiñones,https://www.recetasgratis.net/receta-de-nopales-con-champinones-25325.html,1,15 Nopales cortados en tiras y cocidos 1/4 de champiñones 1 cebolla picada 2 dientes de ajo picados 3 elotes Epazote al gusto.,15,15,,,,Nopales cortados en tiras y cocidos 1/4 de champiñones 1 cebolla picada 2 dientes de ajo picados 3 elotes Epazote al gusto.,,,,,
77fc5363-f656-4d1e-b948-b001f537cfb7,Morusa de pallar,https://www.recetasgratis.net/receta-de-morusa-de-pallar-25317.html,1,1 Kg de pallares 1/2 cebolla muy finamente picada 1 taza de leche aceite vegetal al gusto 3 huevos duros para decoración sal ajos 1 cucharadita de anís,1,1,,,Kg,pallares 1/2 cebolla muy finamente picada 1 taza de leche aceite vegetal al gusto 3 huevos duros para decoración sal ajos 1 cucharadita de anís,,,,,
0534679b-131d-4f96-91c5-b3b4caa47308,Milanesas de berenjena,https://www.recetasgratis.net/receta-de-milanesas-de-berenjena-25312.html,1,2 unidades de Berenjenas medianas 150 gramos de Miga de pan 2 cucharadas soperas de Orégano seco 3 unidades de Huevos 1 pizca de Pasta de ajo 1 pizca de Sal 1 pizca de Pimienta negra,2,2,,,unidades,Berenjenas medianas 150 gramos de Miga de pan 2 cucharadas soperas de Orégano seco 3 unidades de Huevos 1 pizca de Pasta de ajo 1 pizca de Sal 1 pizca de Pimienta negra,,,,,
9886b583-eed1-4d2d-8eff-0d1f447a94be,Mahshi Papa,https://www.recetasgratis.net/receta-de-mahshi-papa-zanahoria-pimiento-25291.html,1,Papa Zanahoria Pimiento,,,,,,Papa Zanahoria Pimiento,,,,,
3e82c75e-95d4-4995-820a-7cda29df39fd,Malfatis Babel,https://www.recetasgratis.net/receta-de-malfatis-babel-25293.html,1,"2 k. de espinaca 300 gr. de queso ricotta 100 gr. de queso, parmesano 1 huevo Sal Pimienta Nuez moscada Salsa blanca Salsa napolitana (roja)",2,2,,,,"k. de espinaca 300 gr. de queso ricotta 100 gr. de queso, parmesano 1 huevo Sal Pimienta Nuez moscada Salsa blanca Salsa napolitana (roja)",,,,,
8d861eb7-5229-4b8b-9038-0913cc3a242c,Lechuga salteada,https://www.recetasgratis.net/receta-de-lechuga-salteada-25282.html,1,1 lechuga cortada en juliana 2 dientes de ajos cortados en láminas finas dos cucharadas de aceite de oliva o de mantequilla. sal pimienta.,1,1,,,,lechuga cortada en juliana 2 dientes de ajos cortados en láminas finas dos cucharadas de aceite de oliva o de mantequilla. sal pimienta.,,,,,
824c7086-8c53-4d39-9568-f64ae7176017,Latkes de papa,https://www.recetasgratis.net/receta-de-latkes-de-papa-25277.html,1,2 unidades de Patatas 1 unidad de Huevo 500 mililitros de Aceite 1 unidad de Limón 1 pizca de Sal 1 pizca de Pimienta,2,2,,,unidades,Patatas 1 unidad de Huevo 500 mililitros de Aceite 1 unidad de Limón 1 pizca de Sal 1 pizca de Pimienta,,,,,
5d1df822-b20c-4bae-9321-bce71b639cc6,Hojaldre de puerros y setas,https://www.recetasgratis.net/receta-de-hojaldre-de-puerros-y-setas-25250.html,1,"400 g. de setas, variadas (champiñones, setas de cardo, etc) 200 c.c. nata líquida 4 huevos Perejil Tomillo pimienta sal 450 G. Masa hojaldre congelada",400,400,,,g.,"setas, variadas (champiñones, setas de cardo, etc) 200 c.c. nata líquida 4 huevos Perejil Tomillo pimienta sal 450 G. Masa hojaldre congelada",,,,,
610d0481-df6e-44cf-8060-4b60e125115f,Guisantes con almendras,https://www.recetasgratis.net/receta-de-guisantes-con-almendras-25230.html,1,1 Kg. de guisantes 100 gr. de almendras peladas 400 gr. de tomates de lata 1 ramito de perejil 3 cucharadas de nata 40 gr. de mantequilla sal pimienta,1,1,,,Kg.,guisantes 100 gr. de almendras peladas 400 gr. de tomates de lata 1 ramito de perejil 3 cucharadas de nata 40 gr. de mantequilla sal pimienta,,,,,
c74e9a59-6885-4d5d-91cb-2fd5718943a1,Guisantes a la romana,https://www.recetasgratis.net/receta-de-guisantes-a-la-romana-25229.html,1,600 gr. de guisantes 6 lonchas de panceta 1 cebolla Aceite Sal,600,600,,,gr.,guisantes 6 lonchas de panceta 1 cebolla Aceite Sal,,,,,
d606d5a7-4385-4b87-8b2b-4da7a951b941,Guisantes a la catalana,https://www.recetasgratis.net/receta-de-guisantes-a-la-catalana-25227.html,1,2 Kg. de guisantes (peso con vaina) 4 ramitas de mejorana fresca 100 g de tocino entreverado Aceite 1 dl 2 cebollas tiernas ½ copita de anís seco 3 ajos tiernos (ajetes) ½ copita de moscatel 4 ramitas de hierbabuena fresca 1 vaso de agua,2,2,,,Kg.,guisantes (peso con vaina) 4 ramitas de mejorana fresca 100 g de tocino entreverado Aceite 1 dl 2 cebollas tiernas ½ copita de anís seco 3 ajos tiernos (ajetes) ½ copita de moscatel 4 ramitas de hierbabuena fresca 1 vaso de agua,,,,,
2dd44471-d65d-477d-8c9f-d5a9e2a8fe75,Gratinado con Cebolla Blanca,https://www.recetasgratis.net/receta-de-gratinado-con-cebolla-blanca-25217.html,1,8 a 9 cebollas blancas grandes. 4 cucharadas de mantequilla. 1 3/4 taza de leche evaporada. 3 cucharadas de mostaza. 2 cucharaditas pimiento verde molido. queso parmesano rallado. 6 cucharadas de mantequilla. 8 cucharadas de harina. 2 tazas de crema de leche. 2 cucharadas de pan rallado. sal pimienta al gusto.,8 a 9,,8,9,,cebollas blancas grandes. 4 cucharadas de mantequilla. 1 3/4 taza de leche evaporada. 3 cucharadas de mostaza. 2 cucharaditas pimiento verde molido. queso parmesano rallado. 6 cucharadas de mantequilla. 8 cucharadas de harina. 2 tazas de crema de leche. 2 cucharadas de pan rallado. sal pimienta al gusto.,,,,,
0f1cc446-5f8b-496a-a85f-9c5a7632d8e3,Gratén de calabacines,https://www.recetasgratis.net/receta-de-graten-de-calabacines-25214.html,1,800 g de calabacines 6 cucharadas de aceite de oliva 400 g de carne de ternera picada zumo de 1/2 limón sal 1 cebolla pimienta recién molida 1 ramillete de perejil 1 ramillete de eneldo 4 huevos 2 cucharadas de leche 100 g de queso Parmesano recién rallado grasa para el molde.,800,800,,,g,calabacines 6 cucharadas de aceite de oliva 400 g de carne de ternera picada zumo de 1/2 limón sal 1 cebolla pimienta recién molida 1 ramillete de perejil 1 ramillete de eneldo 4 huevos 2 cucharadas de leche 100 g de queso Parmesano recién rallado grasa para el molde.,,,,,
e701ce78-1283-46ba-9e50-24fc5f56de99,Fritada de calabacín Altorribagorzana,https://www.recetasgratis.net/receta-de-fritada-de-calabacin-altorribagorzana-25207.html,1,"Dos hermosos calabacines, cortados en ""medias lunas "" gruesas. Una patata grande cortada como para tortilla. Una cebolla mediana. Un cuarto de kilo de costilla de cerdo cortada en trocitos finos, o media longaniza de Graus. Dos tomates medianos. Un pimiento verde y otro rojo. Aceite de oliva del Alto Aragón ( un vasito de vino). Un ""toque "" de pimentón dulce. Un chorrito de agua. Sal.",,,,,,"Dos hermosos calabacines, cortados en ""medias lunas "" gruesas. Una patata grande cortada como para tortilla. Una cebolla mediana. Un cuarto de kilo de costilla de cerdo cortada en trocitos finos, o media longaniza de Graus. Dos tomates medianos. Un pimiento verde y otro rojo. Aceite de oliva del Alto Aragón ( un vasito de vino). Un ""toque "" de pimentón dulce. Un chorrito de agua. Sal.",,,,,
a874923e-1c5a-4723-aa6e-d3e42d395c80,Flores de calabaza rellenas,https://www.recetasgratis.net/receta-de-flores-de-calabaza-rellenas-25205.html,1,"1/2 Kg. de flores de calabaza. 1 cucharada de cebollitas tiernas (o corazón de cebollas mayores), bien picadas. 2 ó 3 mazorcas tiernas. de maíz. Varias hojas de albahaca. 1 cucharadita -postre- de albahaca picada. 1 huevo entero y 1 yema. Sal pimienta. Aceite de maíz (el de oliva, preferible siempre, anularía el delicado sabor de las flores. Si no se tiene, puede utilizarse ""Aceite de Oliva"", es decir el más comercializado por las grandes marcas, que es mezcla de virgen y refinado,... y es poco sabroso)..",1/2,0.5,,,Kg.,"flores de calabaza. 1 cucharada de cebollitas tiernas (o corazón de cebollas mayores), bien picadas. 2 ó 3 mazorcas tiernas. de maíz. Varias hojas de albahaca. 1 cucharadita -postre- de albahaca picada. 1 huevo entero y 1 yema. Sal pimienta. Aceite de maíz (el de oliva, preferible siempre, anularía el delicado sabor de las flores. Si no se tiene, puede utilizarse ""Aceite de Oliva"", es decir el más comercializado por las grandes marcas, que es mezcla de virgen y refinado,... y es poco sabroso)..",,,,,
b7699075-1c08-42ee-9023-cb86ddb2e4a3,Flan de calabacín con queso cabrales,https://www.recetasgratis.net/receta-de-flan-de-calabacin-con-queso-cabrales-25198.html,1,1 kg de calabacines 3 cebollas 50 gr. de mantequilla 1 bote de nata 100 gr. de queso de Cabrales 3 huevos Sal Pimienta,1,1,,,kg,calabacines 3 cebollas 50 gr. de mantequilla 1 bote de nata 100 gr. de queso de Cabrales 3 huevos Sal Pimienta,,,,,
27a4150e-3be5-405f-9949-90b824961e23,Flan de brócoli de la ricotta,https://www.recetasgratis.net/receta-de-flan-de-brocoli-de-la-ricotta-25197.html,1,750 gr. de brócoli 5 huevos 250 gr. de ricotta queso( fresco italiano) 25 cl. de crema espesa 2 cucharadas grandes de almendras 3 cucharadas grandes de aceite de oliva 1 diente de ajo Sal Pimienta.,750,750,,,gr.,brócoli 5 huevos 250 gr. de ricotta queso( fresco italiano) 25 cl. de crema espesa 2 cucharadas grandes de almendras 3 cucharadas grandes de aceite de oliva 1 diente de ajo Sal Pimienta.,,,,,
f04b0424-3273-47a7-9d7a-ef2372c84aea,Estofado de zanahoria,https://www.recetasgratis.net/receta-de-estofado-de-zanahoria-25189.html,1,1 kg. de zanahorias 100 gr. de mantequilla 1 cucharada de mostaza fuerte 1 cucharada de harina 1 cucharada de azúcar 2 dl. de caldo de carne sal perejil rebanadas de pan,1,1,,,kg.,zanahorias 100 gr. de mantequilla 1 cucharada de mostaza fuerte 1 cucharada de harina 1 cucharada de azúcar 2 dl. de caldo de carne sal perejil rebanadas de pan,,,,,
4d257637-6440-4657-89d4-d1ad1e8fce04,Espinacas salteadas con ajo,https://www.recetasgratis.net/receta-de-espinacas-salteadas-con-ajo-25186.html,1,800 gramos de espinacas 100 gramos de ajo fileteado 60 mililitros de aceite de oliva 1 pizca de sal 1 pizca de pimienta,800,800,,,gramos,espinacas 100 gramos de ajo fileteado 60 mililitros de aceite de oliva 1 pizca de sal 1 pizca de pimienta,,,,,
0cc8f5fb-b2cc-4224-b8b0-1be87d276602,Espinacas con pimientos,https://www.recetasgratis.net/receta-de-espinacas-con-pimientos-25182.html,1,1 kilo de espinacas frescas 4 cucharadas grandes de aceite de oliva 1 diente de ajo molido 1 cucharada grande de mantequilla 1 cucharada grande de harina ½ taza de leche 2 huevos duros rebanados 3 pimentones grandotes en conserva cortados en torrejas,1,1,,,kilo,espinacas frescas 4 cucharadas grandes de aceite de oliva 1 diente de ajo molido 1 cucharada grande de mantequilla 1 cucharada grande de harina ½ taza de leche 2 huevos duros rebanados 3 pimentones grandotes en conserva cortados en torrejas,,,,,
bcbc11ac-f6ea-41ae-bf95-c8696a40417c,Espinacas con anchoas,https://www.recetasgratis.net/receta-de-espinacas-con-anchoas-25176.html,1,"2 kg. de espinacas preparadas, blanqueadas 1 minuto, exprimidas y picadas 3 cucharadas de aceite de oliva 1 diente de ajo picado 8 filetes de anchoas en aceite 30 g. de piñones 50 g. de pasas partidas por la mitad sal pimienta.",2,2,,,kg.,"espinacas preparadas, blanqueadas 1 minuto, exprimidas y picadas 3 cucharadas de aceite de oliva 1 diente de ajo picado 8 filetes de anchoas en aceite 30 g. de piñones 50 g. de pasas partidas por la mitad sal pimienta.",,,,,
aee322af-869b-427a-94fe-80c59c57077e,Espinacas con almejas,https://www.recetasgratis.net/receta-de-espinacas-con-almejas-25175.html,1,800 gr. de espinacas 350 gr. de almejas 1 cebolla 2 dientes de ajo 1 vasito de vino blanco 3 cucharadas de mantequilla sal,800,800,,,gr.,espinacas 350 gr. de almejas 1 cebolla 2 dientes de ajo 1 vasito de vino blanco 3 cucharadas de mantequilla sal,,,,,
d58db1a9-3425-42b0-aca6-4c9d60bfaa22,Espárragos rellenos sobre salsa de piquillos,https://www.recetasgratis.net/receta-de-esparragos-rellenos-sobre-salsa-de-piquillos-25171.html,1,12 espárragos gruesos o extragruesos 300 gr. de hongos 3 lonchas de queso 1 lata de pimientos del piquillo (de la ribera) 2 huevos 1 cebolla 5 cucharadas de harina 3 cucharadas de nata líquida 2 dientes de ajo 2 dl. de aceite de oliva 6 hebras de cebollino unas hojitas de salvia 1 cucharada de perejil picado Sal,12,12,,,,espárragos gruesos o extragruesos 300 gr. de hongos 3 lonchas de queso 1 lata de pimientos del piquillo (de la ribera) 2 huevos 1 cebolla 5 cucharadas de harina 3 cucharadas de nata líquida 2 dientes de ajo 2 dl. de aceite de oliva 6 hebras de cebollino unas hojitas de salvia 1 cucharada de perejil picado Sal,,,,,
25d7d7c3-7606-4ffe-8352-9f0669a4e4d7,Espárragos a la mantequilla,https://www.recetasgratis.net/receta-de-esparragos-a-la-mantequilla-25166.html,1,"1 Kg. de puntas hermosas de espárragos verdes (digamos de 10/12 cms. de longitud, para entendernos) 4 huevos 2 cucharadas soperas de harina 125 gr. de mantequilla 1 limón 1/4 de litro del agua de la cocción de los espárragos sal pimienta negra (de molinillo) nuez moscada en polvo",1,1,,,Kg.,"puntas hermosas de espárragos verdes (digamos de 10/12 cms. de longitud, para entendernos) 4 huevos 2 cucharadas soperas de harina 125 gr. de mantequilla 1 limón 1/4 de litro del agua de la cocción de los espárragos sal pimienta negra (de molinillo) nuez moscada en polvo",,,,,
736e2031-42a9-4c3e-8867-68c7a410cfd9,Endivias con salsa de naranja,https://www.recetasgratis.net/receta-de-endivias-con-salsa-de-naranja-25158.html,1,500 gramos de Patatas 1 pizca de Sal 400 gramos de Endivias 4 unidades de Naranjas 1 pizca de Pimienta negra 100 gramos de Queso azul 2 cucharadas soperas de Aceite de oliva 2 cucharadas soperas de Copos de cereales finos 2 ramas de Eneldo,500,500,,,gramos,Patatas 1 pizca de Sal 400 gramos de Endivias 4 unidades de Naranjas 1 pizca de Pimienta negra 100 gramos de Queso azul 2 cucharadas soperas de Aceite de oliva 2 cucharadas soperas de Copos de cereales finos 2 ramas de Eneldo,,,,,
83d360b9-97d6-4e04-ac63-c996606bd6a1,Endibias braseadas,https://www.recetasgratis.net/receta-de-endibias-braseadas-25155.html,1,12 endibias pequeñas o medianas 6 naranjas 2 cebollas 1 pastilla de caldo de carne 1/2 litro de aceite de oliva 50 gr. de mantequilla 1 cucharada de azúcar Pimienta Sal,12,12,,,,endibias pequeñas o medianas 6 naranjas 2 cebollas 1 pastilla de caldo de carne 1/2 litro de aceite de oliva 50 gr. de mantequilla 1 cucharada de azúcar Pimienta Sal,,,,,
02aa9ab4-1101-4169-9884-62f3ac8de75f,Endibias con bechamel,https://www.recetasgratis.net/receta-de-endibias-con-bechamel-25156.html,1,8 endibias 8 lonchas de jamón york Salsa bechamel Queso rallado para gratinar,8,8,,,,endibias 8 lonchas de jamón york Salsa bechamel Queso rallado para gratinar,,,,,
78b2476e-ecd1-471b-80ea-d10d5f06c7d6,Endibias con queso,https://www.recetasgratis.net/receta-de-endibias-con-queso-25157.html,1,4 endibias 200 gr. de jamón cocido 200 gr. de queso cremoso en lonchas 1/2 limón 4 cucharadas de mantequilla Sal Pimienta,4,4,,,,endibias 200 gr. de jamón cocido 200 gr. de queso cremoso en lonchas 1/2 limón 4 cucharadas de mantequilla Sal Pimienta,,,,,
82153102-33f1-4284-acdf-aadf81aca8b4,Chiles rellenos en caldillo,https://www.recetasgratis.net/receta-de-chiles-rellenos-en-caldillo-25132.html,1,10 chiles poblanos asados y desvenados 5 claras de huevo a punto de turrón 1/2 kilo de Jitomate asado 1/2 cebolla asada 1 ajo grande asado 1/2 kilo de queso manchego 2 chayotes picados en cuadros medianos 2 papas picadas en cuadros medianos Consomé de pollo al gusto Harina de trigo Aceite,10,10,,,,chiles poblanos asados y desvenados 5 claras de huevo a punto de turrón 1/2 kilo de Jitomate asado 1/2 cebolla asada 1 ajo grande asado 1/2 kilo de queso manchego 2 chayotes picados en cuadros medianos 2 papas picadas en cuadros medianos Consomé de pollo al gusto Harina de trigo Aceite,,,,,
fd67cf67-9a2a-42c3-af84-1b341875a5d2,Jalapeños rellenos de atún,https://www.recetasgratis.net/receta-de-jalapenos-rellenos-de-atun-25128.html,1,12 unidades de Jalapeños medianos 1 lata de Atún en aceite 4 hojas de Lechuga ½ unidad de Cebolla picada ½ unidad de Pimiento picado 2 unidades de Huevo 5 cucharadas de postre de Mayonesa 2 cucharadas de postre de Perejil picado ½ cucharada postre de Mostaza 1 chorro de Aceite de maíz 1 pizca de Sal,12,12,,,unidades,Jalapeños medianos 1 lata de Atún en aceite 4 hojas de Lechuga ½ unidad de Cebolla picada ½ unidad de Pimiento picado 2 unidades de Huevo 5 cucharadas de postre de Mayonesa 2 cucharadas de postre de Perejil picado ½ cucharada postre de Mostaza 1 chorro de Aceite de maíz 1 pizca de Sal,,,,,
5869c230-f9cb-4521-b041-c7436e6b0306,Chiles chípotles (dulces),https://www.recetasgratis.net/receta-de-chiles-chipotles-dulces-25123.html,1,¼ kilogramo de Chiles chipotles o moritas 3 unidades de Cebollas grandes en gajos 3 sobres de Ajos pelados 1 pizca de Orégano 1 pizca de Tomillo 1 pizca de Laurel al gusto 25 unidades de Pimientas gordas 1 litro de Agua ½ litro de Vinagre de alcohol de caña ½ kilogramo de Piloncillo 1 pizca de Sal,¼,0.25,,,kilogramo,Chiles chipotles o moritas 3 unidades de Cebollas grandes en gajos 3 sobres de Ajos pelados 1 pizca de Orégano 1 pizca de Tomillo 1 pizca de Laurel al gusto 25 unidades de Pimientas gordas 1 litro de Agua ½ litro de Vinagre de alcohol de caña ½ kilogramo de Piloncillo 1 pizca de Sal,,,,,
7e55e29a-3d29-419b-9f09-e04f226dde90,Chile relleno de picadillo,https://www.recetasgratis.net/receta-de-chile-relleno-de-picadillo-25121.html,1,1 kilogramo de Picadillo de carne 6 Chiles poblanos 1 kilogramo de Tomate ½ Cebolla 2 dientes de Ajo 2 cucharadas soperas de Manteca 2 hojas de Laurel 1 pizca de Clavo en polvo 1 pizca de Canela en polvo 3 tazas de Caldo 1 pizca de Sal 5 Huevos ¼ taza de Harina (35 gramos) Aceite para freír,1,1,,,kilogramo,Picadillo de carne 6 Chiles poblanos 1 kilogramo de Tomate ½ Cebolla 2 dientes de Ajo 2 cucharadas soperas de Manteca 2 hojas de Laurel 1 pizca de Clavo en polvo 1 pizca de Canela en polvo 3 tazas de Caldo 1 pizca de Sal 5 Huevos ¼ taza de Harina (35 gramos) Aceite para freír,,,,,
8c335e06-d791-41b1-bbd0-0786b10b3b54,Receta FÁCIL y Rápida,https://www.recetasgratis.net/receta-de-chifles-25119.html,1,3 plátanos verdes 2 tazas de aceite para freír 1 cucharadita de sal,3,3,,,,plátanos verdes 2 tazas de aceite para freír 1 cucharadita de sal,,,,,
db49de20-c5d0-4676-8918-339b5e140b1b,Corazones de Alcachofa Rellenos,https://www.recetasgratis.net/receta-de-corazones-de-alcachofa-rellenos-25090.html,1,"6 alcachofas grandes, tiernas y sin tallos Sal y pimienta 50 gr. de mantequilla 175 gr. de champiñones picados 1/4 de kg. de jamón picado 1 cucharada de perejil picado 1 cucharadita de polvo de curry 3/4 de taza de salsa Mornay 125 gr. de queso gruyere rallado",6,6,,,,"alcachofas grandes, tiernas y sin tallos Sal y pimienta 50 gr. de mantequilla 175 gr. de champiñones picados 1/4 de kg. de jamón picado 1 cucharada de perejil picado 1 cucharadita de polvo de curry 3/4 de taza de salsa Mornay 125 gr. de queso gruyere rallado",,,,,
7394cee6-b3f2-49e1-b7c6-6847776823d3,Conserva de berenjenas con tomate,https://www.recetasgratis.net/receta-de-conserva-de-berenjenas-con-tomate-25087.html,1,3/4 kg. berenjenas 2 kg. tomates Sal Aceite Orégano,3/4,0.75,,,kg.,berenjenas 2 kg. tomates Sal Aceite Orégano,,,,,
e71a2309-cc27-4132-94e9-0833496c8fa9,Coliflor con Mozzarella,https://www.recetasgratis.net/receta-de-coliflor-con-mozzarella-25082.html,1,1 coliflor chica Pimienta Sal de ajo 6 cucharadas de pan molido 1/2 taza de mozzarella rallada,1,1,,,,coliflor chica Pimienta Sal de ajo 6 cucharadas de pan molido 1/2 taza de mozzarella rallada,,,,,
7c404254-b0b7-4786-902a-c35fec64fdc8,Coliflor al pan rallado,https://www.recetasgratis.net/receta-de-coliflor-al-pan-rallado-25079.html,1,1.5 Kg de coliflor 1/2 limón 1 rebanada de pan gruesa 1/2 dl de aceite 4 dientes de ajo picados 67 cucharadas de pan rallado Sal,1.5,1.5,,,Kg,coliflor 1/2 limón 1 rebanada de pan gruesa 1/2 dl de aceite 4 dientes de ajo picados 67 cucharadas de pan rallado Sal,,,,,
6b97e8bd-374a-45ba-a9ff-f727c9a85cdb,Coles de bruselas guisadas,https://www.recetasgratis.net/receta-de-coles-de-bruselas-guisadas-25076.html,1,1 kg. de coles de Bruselas 100 gr. de panceta magra 4 cucharadas de aceite 12 avellanas tostadas 2 tomates medianos 1 cebolla 1 pastilla de caldo 1 cucharada de harina sal pimienta,1,1,,,kg.,coles de Bruselas 100 gr. de panceta magra 4 cucharadas de aceite 12 avellanas tostadas 2 tomates medianos 1 cebolla 1 pastilla de caldo 1 cucharada de harina sal pimienta,,,,,
0c38e810-e610-4b96-aa9c-5b75f09ba952,Col lombarda a la segoviana,https://www.recetasgratis.net/receta-de-col-lombarda-a-la-segoviana-25072.html,1,1 kilo de col lombarda 1 vasito de aceite 4 dientes de ajo 1 punta de jamón 2 cucharadas de vinagre 1 cucharada de pimentón sal 300 gramos de castañas guisadas 50 gramos de piñones,1,1,,,kilo,col lombarda 1 vasito de aceite 4 dientes de ajo 1 punta de jamón 2 cucharadas de vinagre 1 cucharada de pimentón sal 300 gramos de castañas guisadas 50 gramos de piñones,,,,,
3711c43e-0270-4e31-b15d-f8d0b3879442,Cebollitas de cambray,https://www.recetasgratis.net/receta-de-cebollitas-de-cambray-25066.html,1,"7 u 8 cebollitas, depende el tamaño, pero de preferencia chiquitas 1 lata de champiñones en salmuera 2 limones Salsa de soya ( 2 1/2 cucharaditas) 1 apio finamente picado 1/2 cucharadita de orégano Sal Pimienta al gusto",7,7,,,,"u 8 cebollitas, depende el tamaño, pero de preferencia chiquitas 1 lata de champiñones en salmuera 2 limones Salsa de soya ( 2 1/2 cucharaditas) 1 apio finamente picado 1/2 cucharadita de orégano Sal Pimienta al gusto",,,,,
836b7103-f177-430d-916e-4da8a7fa5950,Cebollas rellenas de pavo y jamón,https://www.recetasgratis.net/receta-de-cebollas-rellenas-de-pavo-y-jamon-25064.html,1,6 cebollas grandes 4 cucharadas de aceite 400 gr. de pechuga de pavo 100 gr. de jamón Salvia Tomillo picado 4 rebanadas de pan de molde fresco rallado 300 cc. de nata líquida 200 gr. de queso manchego curado y rallado Sal Pimienta 1 pellizco de nuez moscada,6,6,,,,cebollas grandes 4 cucharadas de aceite 400 gr. de pechuga de pavo 100 gr. de jamón Salvia Tomillo picado 4 rebanadas de pan de molde fresco rallado 300 cc. de nata líquida 200 gr. de queso manchego curado y rallado Sal Pimienta 1 pellizco de nuez moscada,,,,,
c069b01e-7bee-435a-aeda-1ce1d00af404,Cebollitas,https://www.recetasgratis.net/receta-de-cebollitas-25065.html,1,1 vaso de agua 1 vaso de vino blanco 4 cucharadas soperas de azúcar 4 cucharadas soperas de Jerez dulce 1 trocito de mantequilla,1,1,,,,vaso de agua 1 vaso de vino blanco 4 cucharadas soperas de azúcar 4 cucharadas soperas de Jerez dulce 1 trocito de mantequilla,,,,,
30188cf7-d93a-4da2-bb41-503ae041e558,Cardos con Nueces,https://www.recetasgratis.net/receta-de-cardos-con-nueces-25043.html,1,1 Kg. de cardos 250 gr. de nueces peladas 1/2 dl. de leche 2 dl. de caldo de la cocción del cardo 2 Cucharadas de harina 1/2 dl. de aceite de oliva 3 Dientes de ajo pelados 1 Limón Sal pimienta.,1,1,,,Kg.,cardos 250 gr. de nueces peladas 1/2 dl. de leche 2 dl. de caldo de la cocción del cardo 2 Cucharadas de harina 1/2 dl. de aceite de oliva 3 Dientes de ajo pelados 1 Limón Sal pimienta.,,,,,
d3de7f7d-baa3-4963-a88b-2e43f97aed36,Calabacitas a la mexicana,https://www.recetasgratis.net/receta-de-calabacitas-a-la-mexicana-25035.html,1,4 unidades de Calabacitas ½ taza de Granos de elote 4 unidades de Jitomate 2 unidades de Jalapeño 1 unidad de Cebolla 100 gramos de Queso Oaxaca 1 hoja de Laurel ½ cucharadita de Eneldo 1 cucharadita de Consomé en polvo 100 gramos de Puré de jitomate 1 pizca de Sal,4,4,,,unidades,Calabacitas ½ taza de Granos de elote 4 unidades de Jitomate 2 unidades de Jalapeño 1 unidad de Cebolla 100 gramos de Queso Oaxaca 1 hoja de Laurel ½ cucharadita de Eneldo 1 cucharadita de Consomé en polvo 100 gramos de Puré de jitomate 1 pizca de Sal,,,,,
e23f9c09-c38f-46e3-aa7c-2781f2ada5be,Calabacines combinados,https://www.recetasgratis.net/receta-de-calabacines-combinados-25026.html,1,800 gr. de calabacines 6 cucharadas de aceite 2 cucharadas de caldo 3 huevos 150 gr. de fiambre de paleta 2 cucharadas de perejil picado 1 diente de ajo 100 gr. de queso para fundir 1 cucharada de orégano sal pimienta,800,800,,,gr.,calabacines 6 cucharadas de aceite 2 cucharadas de caldo 3 huevos 150 gr. de fiambre de paleta 2 cucharadas de perejil picado 1 diente de ajo 100 gr. de queso para fundir 1 cucharada de orégano sal pimienta,,,,,
46b30285-0a08-4f86-a86a-a379e8b6af68,Budín de Zapallitos Light,https://www.recetasgratis.net/receta-de-budin-de-zapallitos-light-25012.html,1,1kg de zapallitos redondos 2 hojas de laurel 2 cubitos de caldo de verduras 100 g de queso rallado 2 cebollas picadas azafrán un poquito 6 claras sal pimienta a gusto manteca cantidad necesaria harina cantidad necesaria 1/2L de leche fría 2 cdas gorditas de fécula de maíz sal pimienta y nuez moscada a gusto 2 cdas de queso rallado 2 cdas de aceite,,,,,,1kg de zapallitos redondos 2 hojas de laurel 2 cubitos de caldo de verduras 100 g de queso rallado 2 cebollas picadas azafrán un poquito 6 claras sal pimienta a gusto manteca cantidad necesaria harina cantidad necesaria 1/2L de leche fría 2 cdas gorditas de fécula de maíz sal pimienta y nuez moscada a gusto 2 cdas de queso rallado 2 cdas de aceite,,,,,
