recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86af71c2-e16a-11ed-a792-a96d6180cd25,Arepa de Huevo,3,½ cucharadita de azúcar,1/2 cucharadita de azucar,azucar,cucharadita,1/2,0.5,cucharadita,azucar,,,,azucar,2.125,g,conversion_volumen_a_gramos_por_densidad
86af71c2-e16a-11ed-a792-a96d6180cd25,Arepa de Huevo,4,1 taza de agua tibia,1 taza de agua tibia,agua tibia,taza,1,1.0,taza,agua,tibia,,,agua,240.0,g,conversion_volumen_a_gramos_por_densidad
86af71c2-e16a-11ed-a792-a96d6180cd25,Arepa de Huevo,5,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86af71c2-e16a-11ed-a792-a96d6180cd25,Arepa de Huevo,6,4 huevos,4 huevos,huevos,,4,4.0,unidad,huevos,,,,huevo,200.0,g,conversion_por_peso_unitario
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,1,1 huevo batido,1 huevo batido,huevo batido,,1,1.0,unidad,huevo,batido,,,huevo,50.0,g,conversion_por_peso_unitario
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,2,4 cucharadas de harina de trigo para todo uso,4 cucharadas de harina de trigo para todo uso,harina de trigo para todo uso,cucharada,4,4.0,cucharadas,harina de trigo para todo uso,,,,harina de trigo para todo uso,60.0,ml,conversion_directa
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,3,½ cucharada de sazón con color,1/2 cucharada de sazon con color,sazon con color,cucharada,1/2,0.5,cucharada,sazon con color,,,,sazon con color,7.5,ml,conversion_directa
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,4,¼ de taza de leche,1/4 de taza de leche,de taza de leche,,1/4,0.25,taza,leche,,,,leche,61.800000000000004,g,conversion_volumen_a_gramos_por_densidad
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,5,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,6,4 filetes de bacalao o trucha,4 filetes de bacalao o trucha,filetes de bacalao o trucha,,4,4.0,unidad,bacalao o trucha,filetes,,,bacalao o trucha,,,sin_conversion
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,7,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,8,½ cucharadita de comino molido,1/2 cucharadita de comino molido,comino molido,cucharadita,1/2,0.5,cucharadita,comino,molido,,,comino,2.5,ml,conversion_directa
86af71c3-e16a-11ed-aeb2-a96d6180cd25,Pescado Aborrajado,9,Aceite vegetal o de canola para cocinar el pescado,aceite vegetal o de canola para cocinar el pescado,aceite vegetal o de canola para cocinar el pescado,,1,1.0,unidad,aceite vegetal o de canola para cocinar el pescado,,,,aceite vegetal,,,sin_conversion
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,1,2 libras de carne de res cortada en cubos,2 libras de carne de res cortada en cubos,carne de res cortada en cubos,libras,2,2.0,libras,carne de res,cortada en cubos,,,carne de res,907.184,g,conversion_directa
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,2,2 cucharadas de aceite vegetal,2 cucharadas de aceite vegetal,aceite vegetal,cucharada,2,2.0,cucharadas,aceite vegetal,,,,aceite vegetal,27.6,g,conversion_volumen_a_gramos_por_densidad
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,3,2 cucharadas de harina de trigo,2 cucharadas de harina de trigo,harina de trigo,cucharada,2,2.0,cucharadas,harina de trigo,,,,harina de trigo,15.9,g,conversion_volumen_a_gramos_por_densidad
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,4,1 diente de ajo picado,1 diente de ajo picado,ajo picado,diente,1,1.0,diente,ajo,picado,,,ajo,3.0,g,conversion_por_peso_unitario
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,5,1 taza de cebolla blanca picada,1 taza de cebolla blanca picada,cebolla blanca picada,taza,1,1.0,taza,cebolla blanca,picada,,,cebolla,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,6,2 zanahorias grandes cortadas en tajadas,2 zanahorias grandes cortadas en tajadas,zanahorias grandes cortadas en tajadas,,2,2.0,unidad,zanahorias grandes en tajadas,cortadas,,,zanahoria,140.0,g,conversion_por_peso_unitario
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,7,Sal,sal,sal,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,8,4 tazas de caldo de carne,4 tazas de caldo de carne,caldo de carne,taza,4,4.0,tazas,caldo de carne,,,,caldo de carne,960.0,ml,conversion_directa
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,9,1 hoja de laurel,1 hoja de laurel,laurel,hoja,1,1.0,hoja,laurel,,,,laurel,,,sin_conversion
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,10,1 taza de salsa de tomate,1 taza de salsa de tomate,salsa de tomate,taza,1,1.0,taza,salsa de tomate,,,,tomate,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,11,½ cucharadita de comino en polvo,1/2 cucharadita de comino en polvo,comino en polvo,cucharadita,1/2,0.5,cucharadita,comino en polvo,,,,comino,2.5,ml,conversion_directa
86af71c4-e16a-11ed-9cbf-a96d6180cd25,Estofado de Res,12,2 papas grandes peladas y cortadas en trozos pequeuños,2 papas grandes peladas y cortadas en trozos pequeunos,papas grandes peladas y cortadas en trozos pequeunos,,2,2.0,unidad,papas grandes peladas y pequeunos,cortadas en trozos,,,papa,300.0,g,conversion_por_peso_unitario
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,1,1 muchacho posta o capón de 3 a 4 libras entero,1 muchacho posta o capon de 3 a 4 libras entero,muchacho posta o capon de 3 a 4 libras entero,,1,1.0,unidad,muchacho posta o capon de 3 a 4 libras entero,,,,muchacho posta o capon de 3 a 4 libra entero,,,sin_conversion
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,2,4 dientes de ajo,4 dientes de ajo,ajo,diente,4,4.0,dientes,ajo,,,,ajo,12.0,g,conversion_por_peso_unitario
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,3,1 taza de cebolla picada,1 taza de cebolla picada,cebolla picada,taza,1,1.0,taza,cebolla,picada,,,cebolla,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,4,2 cebollas largas,2 cebollas largas,cebollas largas,,2,2.0,unidad,cebollas largas,,,,cebolla larga,,,sin_conversion
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,5,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,6,2 zanahorias peladas y cortadas en cubitos,2 zanahorias peladas y cortadas en cubitos,zanahorias peladas y cortadas en cubitos,,2,2.0,unidad,zanahorias peladas y,cortadas en cubitos,,,zanahoria,140.0,g,conversion_por_peso_unitario
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,7,½ cucharada de comino molido,1/2 cucharada de comino molido,comino molido,cucharada,1/2,0.5,cucharada,comino,molido,,,comino,7.5,ml,conversion_directa
86af71c5-e16a-11ed-bdfb-a96d6180cd25,Capón Relleno,8,3 huevos cocinados duros,3 huevos cocinados duros,huevos cocinados duros,,3,3.0,unidad,huevos cocinados duros,,,,huevo cocinado duro,,,sin_conversion
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,1,2 libra de bistec de falda y cortado en 4 porciones iguales,2 libra de bistec de falda y cortado en 4 porciones iguales,bistec de falda y cortado en 4 porciones iguales,libra,2,2.0,libra,bistec de falda y en 4 porciones iguales,cortado,,,bistec de falda y en 4 porcion igual,907.184,g,conversion_directa
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,2,1 ½ cucharadas de aceite de oliva,1 1/2 cucharadas de aceite de oliva,aceite de oliva,cucharada,1 1/2,1.5,cucharadas,aceite de oliva,,,,aceite de oliva,20.7,g,conversion_volumen_a_gramos_por_densidad
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,3,1 diente de ajo picado,1 diente de ajo picado,ajo picado,diente,1,1.0,diente,ajo,picado,,,ajo,3.0,g,conversion_por_peso_unitario
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,4,2 cucharadas de mostaza,2 cucharadas de mostaza,mostaza,cucharada,2,2.0,cucharadas,mostaza,,,,mostaza,30.0,ml,conversion_directa
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,5,1 cucharadita de orégano seco,1 cucharadita de oregano seco,oregano seco,cucharadita,1,1.0,cucharadita,oregano,seco,,,oregano,5.0,ml,conversion_directa
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,6,1 cucharada de comino molido,1 cucharada de comino molido,comino molido,cucharada,1,1.0,cucharada,comino,molido,,,comino,15.0,ml,conversion_directa
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,7,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,8,2 cucharadas de cilantro fresco picado,2 cucharadas de cilantro fresco picado,cilantro fresco picado,cucharada,2,2.0,cucharadas,cilantro,fresco picado,,,cilantro,6.0,g,conversion_volumen_a_gramos_por_densidad
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,9,1 taza de hogao Ver la receta aquí,1 taza de hogao ver la receta aqui,hogao ver la receta aqui,taza,1,1.0,taza,hogao ver la receta aqui,,,,hogao ver la receta aqui,240.0,ml,conversion_directa
86af71c6-e16a-11ed-abc5-a96d6180cd25,Bistec a Caballo,10,4 huevos fritos,4 huevos fritos,huevos fritos,,4,4.0,unidad,huevos fritos,,,,huevo frito,,,sin_conversion
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,1,1 taza de cebolla picada,1 taza de cebolla picada,cebolla picada,taza,1,1.0,taza,cebolla,picada,,,cebolla,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,2,2 dientes de ajo picados,2 dientes de ajo picados,ajo picados,diente,2,2.0,dientes,ajo,picados,,,ajo,6.0,g,conversion_por_peso_unitario
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,3,3 cebollas largas picadas,3 cebollas largas picadas,cebollas largas picadas,,3,3.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,4,1 ¼ taza de lentejas secas,1 1/4 taza de lentejas secas,lentejas secas,taza,1 1/4,1.25,taza,lentejas secas,,,,lenteja,234.0,g,conversion_volumen_a_gramos_por_densidad
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,5,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,6,1 taza de papa pelada y cortada en cubitos,1 taza de papa pelada y cortada en cubitos,papa pelada y cortada en cubitos,taza,1,1.0,taza,papa y,pelada cortada en cubitos,,,papa,168.0,g,conversion_volumen_a_gramos_por_densidad
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,7,¼ cucharadita de comino en polvo,1/4 cucharadita de comino en polvo,comino en polvo,cucharadita,1/4,0.25,cucharadita,comino en polvo,,,,comino,1.25,ml,conversion_directa
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,8,2 zanahorias peladas y cortadas en cubitos,2 zanahorias peladas y cortadas en cubitos,zanahorias peladas y cortadas en cubitos,,2,2.0,unidad,zanahorias peladas y,cortadas en cubitos,,,zanahoria,140.0,g,conversion_por_peso_unitario
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,9,2 cucharadas de pasta de tomate,2 cucharadas de pasta de tomate,pasta de tomate,cucharada,2,2.0,cucharadas,pasta de tomate,,,,tomate,19.5,g,conversion_volumen_a_gramos_por_densidad
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,10,8 tazas de caldo de pollo,8 tazas de caldo de pollo,caldo de pollo,taza,8,8.0,tazas,caldo de pollo,,,,caldo de pollo,1920.0,ml,conversion_directa
86af71c7-e16a-11ed-8664-a96d6180cd25,Sopa de Lentejas y Pollo,11,2 pechugas de pollo grande deshuesadas y sin piel,2 pechugas de pollo grande deshuesadas y sin piel,pechugas de pollo grande deshuesadas y sin piel,,2,2.0,unidad,pechugas de pollo deshuesadas y,grande sin piel,,,pechuga de pollo deshuesada,,,sin_conversion
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,1,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,2,1 cucharada de aceite de oliva,1 cucharada de aceite de oliva,aceite de oliva,cucharada,1,1.0,cucharada,aceite de oliva,,,,aceite de oliva,13.8,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,3,½ taza de pimientón verde picado,1/2 taza de pimienton verde picado,pimienton verde picado,taza,1/2,0.5,taza,pimienton verde,picado,,,pimienton verde,120.0,ml,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,4,½ taza de pimientón rojo picado,1/2 taza de pimienton rojo picado,pimienton rojo picado,taza,1/2,0.5,taza,pimienton rojo,picado,,,pimienton rojo,120.0,ml,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,5,1 taza de cebolla picada,1 taza de cebolla picada,cebolla picada,taza,1,1.0,taza,cebolla,picada,,,cebolla,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,6,2 dientes de ajo picado,2 dientes de ajo picado,ajo picado,diente,2,2.0,dientes,ajo,picado,,,ajo,6.0,g,conversion_por_peso_unitario
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,7,1 taza de zanahoria rallada,1 taza de zanahoria rallada,zanahoria rallada,taza,1,1.0,taza,zanahoria,rallada,,,zanahoria,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,8,1 pastilla de caldo de pescado,1 pastilla de caldo de pescado,pastilla de caldo de pescado,,1,1.0,pastilla,caldo de pescado,,,,caldo de pescado,,,sin_conversion
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,9,½ cucharadita de pimentón,1/2 cucharadita de pimenton,pimenton,cucharadita,1/2,0.5,cucharadita,pimenton,,,,pimenton,2.5,ml,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,10,4 tazas de crema de leche,4 tazas de crema de leche,crema de leche,taza,4,4.0,tazas,crema de leche,,,,crema de leche,960.0,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,11,"1 lata 13,5 oz de leche de coco","1 lata 13,5 oz de leche de coco","13,5 oz de leche de coco",lata,1,1.0,lata,"13,5 oz de leche de coco",,,,13 5 oz de leche de coco,,,sin_conversion
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,12,⅓ taza de vino blanco,1/3 taza de vino blanco,vino blanco,taza,1/3,0.3333333333333333,taza,vino blanco,,,,vino,80.0,ml,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,13,2 libras de camarones jumbo pelados y limpios,2 libras de camarones jumbo pelados y limpios,camarones jumbo pelados y limpios,libras,2,2.0,libras,camarones jumbo pelados y limpios,,,,camaron,907.184,g,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,14,12 almejas littleneck limpias,12 almejas littleneck limpias,almejas littleneck limpias,,12,12.0,unidad,almejas littleneck limpias,,,,almeja littleneck,,,sin_conversion
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,15,2 libras de pescado cortado en trozos,2 libras de pescado cortado en trozos,pescado cortado en trozos,libras,2,2.0,libras,pescado,cortado en trozos,,,pescado,907.184,g,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,16,1 cucharada de cilantro fresco picado,1 cucharada de cilantro fresco picado,cilantro fresco picado,cucharada,1,1.0,cucharada,cilantro,fresco picado,,,cilantro,3.0,g,conversion_volumen_a_gramos_por_densidad
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,17,1 cucharada de perejil fresco picado,1 cucharada de perejil fresco picado,perejil fresco picado,cucharada,1,1.0,cucharada,perejil,fresco picado,,,perejil,15.0,ml,conversion_directa
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,18,1 cucharada de pasta de tomate,1 cucharada de pasta de tomate,pasta de tomate,cucharada,1,1.0,cucharada,pasta de tomate,,,,tomate,9.75,g,conversion_volumen_a_gramos_por_densidad
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,1,3 pechugas de pollo con hueso 8 y muslos de pollo o las piernas,3 pechugas de pollo con hueso 8 y muslos de pollo o las piernas,pechugas de pollo con hueso 8 y muslos de pollo o las piernas,,3,3.0,unidad,pechugas de pollo con hueso 8 y muslos de pollo o las piernas,,,,pollo,360.0,g,conversion_por_peso_unitario
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,2,½ taza de salsa de aliños ver receta aquí,1/2 taza de salsa de alinos ver receta aqui,salsa de alinos ver receta aqui,taza,1/2,0.5,taza,salsa de alinos ver receta aqui,,,,salsa de alino ver receta aqui,120.0,ml,conversion_directa
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,3,7 tazas de agua,7 tazas de agua,agua,taza,7,7.0,tazas,agua,,,,agua,1680.0,g,conversion_volumen_a_gramos_por_densidad
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,4,3 cucharadas de aceite vegetal,3 cucharadas de aceite vegetal,aceite vegetal,cucharada,3,3.0,cucharadas,aceite vegetal,,,,aceite vegetal,41.4,g,conversion_volumen_a_gramos_por_densidad
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,5,1 taza de tomates frescos picados,1 taza de tomates frescos picados,tomates frescos picados,taza,1,1.0,taza,tomates frescos,picados,,,tomate,156.0,g,conversion_volumen_a_gramos_por_densidad
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,6,5 cebollas largas picadas,5 cebollas largas picadas,cebollas largas picadas,,5,5.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,7,2 dientes de ajo picados,2 dientes de ajo picados,ajo picados,diente,2,2.0,dientes,ajo,picados,,,ajo,6.0,g,conversion_por_peso_unitario
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,8,1 pimentón rojo pequeño cortado en cubitos,1 pimenton rojo pequeno cortado en cubitos,pimenton rojo pequeno cortado en cubitos,,1,1.0,unidad,pimenton rojo,pequeno cortado en cubitos,,,pimenton,,,sin_conversion
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,9,1 cucharadita de polvo de achiote,1 cucharadita de polvo de achiote,polvo de achiote,cucharadita,1,1.0,cucharadita,polvo de achiote,,,,achiote,5.0,ml,conversion_directa
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,10,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,11,½ cucharadita de comino molido,1/2 cucharadita de comino molido,comino molido,cucharadita,1/2,0.5,cucharadita,comino,molido,,,comino,2.5,ml,conversion_directa
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,12,Pimienta molida fresca,pimienta molida fresca,pimienta molida fresca,,1,1.0,unidad,pimienta,molida fresca,,,pimienta,,,sin_conversion
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,13,¼ taza de cilantro fresco picado,1/4 taza de cilantro fresco picado,cilantro fresco picado,taza,1/4,0.25,taza,cilantro,fresco picado,,,cilantro,12.0,g,conversion_volumen_a_gramos_por_densidad
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,14,2 chorizos desmenuzados,2 chorizos desmenuzados,chorizos desmenuzados,,2,2.0,unidad,chorizos desmenuzados,,,,chorizo desmenuzado,,,sin_conversion
