receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,12,⅓ taza de vino blanco,⅓,0.3333333333,,,taza,vino blanco,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,13,2 libras de camarones jumbo pelados y limpios,2,2.0,,,libras,camarones jumbo pelados y limpios,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,14,12 almejas littleneck limpias,12,12.0,,,,almejas littleneck limpias,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,15,2 libras de pescado cortado en trozos,2,2.0,,,libras,pescado cortado en trozos,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,16,1 cucharada de cilantro fresco picado,1,1.0,,,cucharada,cilantro fresco picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,17,1 cucharada de perejil fresco picado,1,1.0,,,cucharada,perejil fresco picado,,,,,
86af71c8-e16a-11ed-a535-a96d6180cd25,Cazuela de Mariscos Colombiana,18,1 cucharada de pasta de tomate,1,1.0,,,cucharada,pasta de tomate,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,1,3 pechugas de pollo con hueso 8 y muslos de pollo o las piernas,3,3.0,,,,pechugas de pollo con hueso 8 y muslos de pollo o las piernas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,2,½ taza de salsa de aliños ver receta aquí,½,0.5,,,taza,salsa de aliños ver receta aquí,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,3,7 tazas de agua,7,7.0,,,tazas,agua,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,4,3 cucharadas de aceite vegetal,3,3.0,,,cucharadas,aceite vegetal,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,5,1 taza de tomates frescos picados,1,1.0,,,taza,tomates frescos picados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,6,5 cebollas largas picadas,5,5.0,,,,cebollas largas picadas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,7,2 dientes de ajo picados,2,2.0,,,dientes,ajo picados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,8,1 pimentón rojo pequeño cortado en cubitos,1,1.0,,,,pimentón rojo pequeño cortado en cubitos,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,9,1 cucharadita de polvo de achiote,1,1.0,,,cucharadita,polvo de achiote,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,10,Sal al gusto,,,,,,Sal al gusto,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,11,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,12,Pimienta molida fresca,,,,,,Pimienta molida fresca,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,13,¼ taza de cilantro fresco picado,¼,0.25,,,taza,cilantro fresco picado,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,14,2 chorizos desmenuzados,2,2.0,,,,chorizos desmenuzados,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,15,2 tazas de arroz blanco,2,2.0,,,tazas,arroz blanco,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,16,2 tazas de papas peladas y cortadas en 1 y ½ pulgadas piezas,2,2.0,,,tazas,papas peladas y cortadas en 1 y ½ pulgadas piezas,,,,,
86af71c9-e16a-11ed-bf34-a96d6180cd25,Arroz Atollado de Pollo y Chorizo,17,3 cucharadas de cilantro fresco picado para adornar,3,3.0,,,cucharadas,cilantro fresco picado para adornar,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,1,4 cucharadas de mantequilla,4,4.0,,,cucharadas,mantequilla,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,2,½ taza de cebolla finamente picada,½,0.5,,,taza,cebolla finamente picada,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,3,1 pimentón rojo pequeño picado,1,1.0,,,,pimentón rojo pequeño picado,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,4,2 cebollas largas picadas,2,2.0,,,,cebollas largas picadas,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,5,1 zanahoria grande pelada y rallada,1,1.0,,,,zanahoria grande pelada y rallada,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,6,¼ cucharadita de comino molido,¼,0.25,,,cucharadita,comino molido,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,7,¼ cucharadita de achiote molido o color,¼,0.25,,,cucharadita,achiote molido o color,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,8,2 papas amarillas peladas y cortadas en trozos,2,2.0,,,,papas amarillas peladas y cortadas en trozos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,9,4 tazas de caldo de pollo,4,4.0,,,tazas,caldo de pollo,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,10,2 pechugas de pollo cortada en cubitos,2,2.0,,,,pechugas de pollo cortada en cubitos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,11,2 cucharadas de pasta de tomate,2,2.0,,,cucharadas,pasta de tomate,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,12,2 mazorcas de maíz cortadas en trozos o granos,2,2.0,,,,mazorcas de maíz cortadas en trozos o granos,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,13,2 tazas de leche de coco,2,2.0,,,tazas,leche de coco,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,14,½ taza de crema de leche,½,0.5,,,taza,crema de leche,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,15,1 taza de arvejas,1,1.0,,,taza,arvejas,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,16,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71ca-e16a-11ed-8ad2-a96d6180cd25,Cazuela de Pollo y Coco,17,Cilantro fresco picado para servir,,,,,,Cilantro fresco picado para servir,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,1,½ libra de frijoles canarios secos remojados durante la noche,½,0.5,,,libra,frijoles canarios secos remojados durante la noche,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,2,1 taza de salsa aliños ver receta aquí,1,1.0,,,taza,salsa aliños ver receta aquí,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,3,8 tazas de caldo de carne o vegetales,8,8.0,,,tazas,caldo de carne o vegetales,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,4,½ taza de arroz crudo enjuagado y escurrido,½,0.5,,,taza,arroz crudo enjuagado y escurrido,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,5,2 zanahorias medianas peladas y rebanadas,2,2.0,,,,zanahorias medianas peladas y rebanadas,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,6,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,7,½ taza de hogao vea la receta aquí,½,0.5,,,taza,hogao vea la receta aquí,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,8,Sal y pimienta a su gusto,,,,,,Sal y pimienta a su gusto,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,9,Cilantro fresco,,,,,,Cilantro fresco,,,,,
86af71cb-e16a-11ed-bab4-a96d6180cd25,Sopa de Arroz y Frijoles,10,Chorizo cocido para servir opcional,,,,,,Chorizo cocido para servir opcional,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,1,¾ de taza de arroz sin cocinar,¾,0.75,,,,de taza de arroz sin cocinar,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,2,1 taza de salsa de aliños ver receta aquí,1,1.0,,,taza,salsa de aliños ver receta aquí,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,3,1 cucharadita de comino molido,1,1.0,,,cucharadita,comino molido,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,4,1 cucharadita de achiote molido o sazón con color,1,1.0,,,cucharadita,achiote molido o sazón con color,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,5,8 tazas de caldo de pollo o carne de res,8,8.0,,,tazas,caldo de pollo o carne de res,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,6,2 papas peladas y cortadas en cubitos,2,2.0,,,,papas peladas y cortadas en cubitos,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,7,1 taza de zanahorias peladas y cortadas en cubitos,1,1.0,,,taza,zanahorias peladas y cortadas en cubitos,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,8,1 taza de arvejas frescas o congeladas,1,1.0,,,taza,arvejas frescas o congeladas,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,9,¼ taza de cilantro finamente picado,¼,0.25,,,taza,cilantro finamente picado,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,10,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,11,1 taza de salsa de hogao ver receta aquí,1,1.0,,,taza,salsa de hogao ver receta aquí,,,,,
86af71cc-e16a-11ed-8af4-a96d6180cd25,Sopa de Arroz con Carne en Polvo,12,Carne en polvo ver receta aquí,,,,,,Carne en polvo ver receta aquí,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,1,8 muslos de pollo o 4 pechugas,8,8.0,,,,muslos de pollo o 4 pechugas,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,2,7 tazas de agua,7,7.0,,,tazas,agua,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,3,1 tableta de caldo de pollo,1,1.0,,,,tableta de caldo de pollo,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,4,¼ taza de salsa de aliños ver la receta,¼,0.25,,,taza,salsa de aliños ver la receta,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,5,2 papas blancas medianas cortadas en cubitos,2,2.0,,,,papas blancas medianas cortadas en cubitos,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,6,½ taza de arroz de grano largo blanco,½,0.5,,,taza,arroz de grano largo blanco,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,7,½ taza de arvejas,½,0.5,,,taza,arvejas,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,8,½ taza de zanahorias en cubitos,½,0.5,,,taza,zanahorias en cubitos,,,,,
86af71cd-e16a-11ed-b708-a96d6180cd25,Sopa de Arroz con Pollo,9,¼ taza de cilantro fresco,¼,0.25,,,taza,cilantro fresco,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,1,8 tazas de caldo de res,8,8.0,,,tazas,caldo de res,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,2,1 cucharada de aceite,1,1.0,,,cucharada,aceite,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,3,1 taza de cebolla picada,1,1.0,,,taza,cebolla picada,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,4,3 dientes de ajo picados,3,3.0,,,dientes,ajo picados,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,5,3 cebollas verdes finamente picadas,3,3.0,,,,cebollas verdes finamente picadas,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,6,Media taza de pimentón rojo cortado en cubitos,,,,,,Media taza de pimentón rojo cortado en cubitos,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,7,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,8,Media cucharadita de comino molido,,,,,,Media cucharadita de comino molido,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,9,Un cuarto de cucharadita de achiote,,,,,,Un cuarto de cucharadita de achiote,,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,10,12 patacones cocidos tostones (Mira la receta aquí),12,12.0,,,,patacones cocidos tostones (Mira la receta aquí),,,,,
86af71ce-e16a-11ed-b2f6-a96d6180cd25,Sopa de Patacón,11,Cilantro fresco para adornar,,,,,,Cilantro fresco para adornar,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,1,3 ears fresh corn cut into 3 pieces,3,3.0,,,,ears fresh corn cut into 3 pieces,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,2,12 cups of water,12,12.0,,,,cups of water,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,3,½ cup aliños,½,0.5,,,,cup aliños,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,4,1 big whole chicken,1,1.0,,,,big whole chicken,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,5,1 teaspoon salt,1,1.0,,,,teaspoon salt,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,6,2 green plantains peeled and cut crosswise into 2 inch pieces,2,2.0,,,,green plantains peeled and cut crosswise into 2 inch pieces,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,7,2 chicken bouillon cubes,2,2.0,,,,chicken bouillon cubes,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,8,6 medium white potatoes peeled and cut in half,6,6.0,,,,medium white potatoes peeled and cut in half,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,9,1 pound frozen yuca cut into big pieces,1,1.0,,,,pound frozen yuca cut into big pieces,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,10,¼ cup chopped fresh cilantro,¼,0.25,,,,cup chopped fresh cilantro,,,,,
86af71cf-e16a-11ed-ac0d-a96d6180cd25,Sancocho de Gallina o Valluno,11,¼ teaspoon ground pepper,¼,0.25,,,,teaspoon ground pepper,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,1,1 taza de cebolla finamente picada,1,1.0,,,taza,cebolla finamente picada,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,2,2 cucharadas de aceite de oliva,2,2.0,,,cucharadas,aceite de oliva,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,3,10 tazas de caldo verduras o caldo de pollo,10,10.0,,,tazas,caldo verduras o caldo de pollo,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,4,1 hoja de laurel,1,1.0,,,hoja,laurel,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,5,"3 ½ tazas de vegetales mixtos congelados (maíz habichuelas, arverjas y zanahorias",3 ½,3.5,,,tazas,"vegetales mixtos congelados (maíz habichuelas, arverjas y zanahorias",,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,6,2 tazas de papas peladas y cortadas en cubos,2,2.0,,,tazas,papas peladas y cortadas en cubos,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,7,½ de taza de hojas de cilantro picado,½,0.5,,,,de taza de hojas de cilantro picado,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,8,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,9,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71d0-e16a-11ed-b080-a96d6180cd25,Sopa de Verduras,10,1 cucharadita de Sazón con azafran para el color,1,1.0,,,cucharadita,Sazón con azafran para el color,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,1,4 mazorcas de maíz desgranadas,4,4.0,,,,mazorcas de maíz desgranadas,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,2,5 tazas de agua,5,5.0,,,tazas,agua,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,3,2 cubitos de caldo de pollo o vegetales,2,2.0,,,,cubitos de caldo de pollo o vegetales,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,4,1 diente de ajo picado,1,1.0,,,diente,ajo picado,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,5,½ de cucharadita de sal,½,0.5,,,,de cucharadita de sal,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,6,½ cucharadita de pimienta,½,0.5,,,cucharadita,pimienta,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,7,2 cucharadas de cilantro fresco picado,2,2.0,,,cucharadas,cilantro fresco picado,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,8,½ taza de papa blanca cortada en cubitos,½,0.5,,,taza,papa blanca cortada en cubitos,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,9,½ taza de cebolla larga picada,½,0.5,,,taza,cebolla larga picada,,,,,
86af71d1-e16a-11ed-8c60-a96d6180cd25,Crema de Mazorca,10,1 taza de crema de leche,1,1.0,,,taza,crema de leche,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,1,"1 libra de callos de res mondongo, cortado en trozos pequeuños",1,1.0,,,libra,"callos de res mondongo, cortado en trozos pequeuños",,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,2,El jugo de 1 limón,,,,,,El jugo de 1 limón,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,3,¼ de cucharadita de bicarbonato de sodio,¼,0.25,,,,de cucharadita de bicarbonato de sodio,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,4,1 ½ libras de carne de cerdo cortada en trozos pequeuños,1 ½,1.5,,,libras,carne de cerdo cortada en trozos pequeuños,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,5,3 chorizos colombianos en rodajas,3,3.0,,,,chorizos colombianos en rodajas,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,6,1 tomate picado,1,1.0,,,,tomate picado,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,7,2 cebollas largas picadas,2,2.0,,,,cebollas largas picadas,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,8,¼ taza de cebolla blanca picada,¼,0.25,,,taza,cebolla blanca picada,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,9,4 papas pequeuñas peladas y cortadas en cubos,4,4.0,,,,papas pequeuñas peladas y cortadas en cubos,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,10,1 libra de yuca pelada y cortada en cubitos,1,1.0,,,libra,yuca pelada y cortada en cubitos,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,11,Sal y pimienta,,,,,,Sal y pimienta,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,12,½ cucharadita de comino molido,½,0.5,,,cucharadita,comino molido,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,13,¼ cucharadita de achiote,¼,0.25,,,cucharadita,achiote,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,14,⅓ taza de cilantro fresco,⅓,0.3333333333,,,taza,cilantro fresco,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,15,1 diente de ajo picado,1,1.0,,,diente,ajo picado,,,,,
86af71d2-e16a-11ed-926d-a96d6180cd25,Sopa de Mondongo Colombiano,16,Agua,,,,,,Agua,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,1,1 cucharada de mantequilla,1,1.0,,,cucharada,mantequilla,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,2,½ taza de cebolla finamente picada,½,0.5,,,taza,cebolla finamente picada,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,3,1 diente de ajo picado,1,1.0,,,diente,ajo picado,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,4,4 tazas de caldo de pollo,4,4.0,,,tazas,caldo de pollo,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,5,2 aguacates maduros pelados y machacados,2,2.0,,,,aguacates maduros pelados y machacados,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,6,1 cucharadita de jugo de limón,1,1.0,,,cucharadita,jugo de limón,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,7,2 tazas de crema de leche,2,2.0,,,tazas,crema de leche,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,8,¼ cucharadita de comino molido,¼,0.25,,,cucharadita,comino molido,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,9,Sal y Pimienta,,,,,,Sal y Pimienta,,,,,
86af71d3-e16a-11ed-ab35-a96d6180cd25,Crema de Aguacate,10,¼ taza de cilantro fresco picado,¼,0.25,,,taza,cilantro fresco picado,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,1,4 tazas de leche,4,4.0,,,tazas,leche,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,2,2 tazas de agua,2,2.0,,,tazas,agua,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,3,4 huevos,4,4.0,,,,huevos,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,4,½ taza de cilantro fresco picado y más para servir,½,0.5,,,taza,cilantro fresco picado y más para servir,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,5,3 cebollas largas picadas,3,3.0,,,,cebollas largas picadas,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,6,Sal y pimienta,,,,,,Sal y pimienta,,,,,
86af71d4-e16a-11ed-89c3-a96d6180cd25,Changua,7,Pan con mantequilla para servir,,,,,,Pan con mantequilla para servir,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,1,2 grandes pechugas de pollo con hueso,2,2.0,,,,grandes pechugas de pollo con hueso,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,2,12 tazas de caldo de pollo,12,12.0,,,tazas,caldo de pollo,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,3,1 cucharadita de comino molido,1,1.0,,,cucharadita,comino molido,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,4,5 dientes de ajo,5,5.0,,,dientes,ajo,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,5,1 taza de cebolla cortada en cubitos,1,1.0,,,taza,cebolla cortada en cubitos,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,6,6 cebollas largas picadas,6,6.0,,,,cebollas largas picadas,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,7,½ taza de cilantro fresco picado,½,0.5,,,taza,cilantro fresco picado,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,8,1 libra de papas peladas y cortadas en trozos,1,1.0,,,libra,papas peladas y cortadas en trozos,,,,,
86af71d5-e16a-11ed-82c9-a96d6180cd25,Caldo de Pollo con Papa,9,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af71d6-e16a-11ed-b120-a96d6180cd25,Crema de Alcachofas,1,4 corazones grandes de alcachofas congeladas o frescas,4,4.0,,,,corazones grandes de alcachofas congeladas o frescas,,,,,
86af71d6-e16a-11ed-b120-a96d6180cd25,Crema de Alcachofas,2,2 cucharadas de mantequilla,2,2.0,,,cucharadas,mantequilla,,,,,
86af71d6-e16a-11ed-b120-a96d6180cd25,Crema de Alcachofas,3,1 cebolla picada,1,1.0,,,,cebolla picada,,,,,
86af71d6-e16a-11ed-b120-a96d6180cd25,Crema de Alcachofas,4,2 dientes de ajo picados,2,2.0,,,dientes,ajo picados,,,,,
86af71d6-e16a-11ed-b120-a96d6180cd25,Crema de Alcachofas,5,4 tazas de caldo de pollo,4,4.0,,,tazas,caldo de pollo,,,,,
